"Fighter","Opponent","Date","Country","WT_Class","Weight","Birthdate","Height","Team","Nickname","Stance","Reach","Decision","Rnd","Time","Time_Seconds","Total_Fight_Time_Seconds","Event","Res","Results","Decision_Unanimous","KO_TKO","Submission","Decision_Split","Draw","No_Contest","Decision_Majority","TKO_Doctors_Stoppage","Southpaw_Stance","Orthodox_Stance","Switch_Stance","Continent","Africa","Asia","Europe","South_America","North_America","Oceania","SDBL","SDB_A","SDHL","SDH_A","SDLL","SDL_A","TSL","TS_A","SSL","SS_A","KD","SCBL","SCB_A","SCHL","SCH_A","SCLL","SCL_A","RV","SR","TDL","TD_A","TDS","SGBL","SGB_A","SGHL","SGH_A","SGLL","SGL_A","AD","ADTB","ADHG","ADTM","ADTS","SM","X.Ground_Body_Strikes","X.Ground_Head_Strikes","X.Ground_Leg_Strikes","X.Clinch_Body_Strikes","X.Clinch_Head_Strikes","X.Clinch_Leg_Strikes","X.LEG","X.BODY","X.HEAD","X.Total_Strikes","X.TK_ACC","X.Significant_Strikes"
"Damon Jackson","Rony Jason",2015-05-30,"USA","Featherweight",146,1988-08-08,71,"Fortis MMA","The Leech","Switch",71,"No Contest",1,"3:31",211,211,"UFC Fight Night: Condit vs. Alves","D",0,0,0,0,0,0,1,0,0,0,0,1,"North America",0,0,0,0,1,0,13,26,20,40,6,10,39,78,26,52,0,4,8,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,50,50,50,50,0,50
"Damon Jackson","Yancy Medeiros",2014-08-30,"USA","Featherweight",146,1988-08-08,71,"Fortis MMA","The Leech","Switch",71,"Submission",2,"1:54",114,414,"UFC 177: Dillashaw vs. Soto","L",0,0,0,1,0,0,0,0,0,0,0,1,"North America",0,0,0,0,1,0,15,30,23,43,7,11,45,90,30,60,0,5,10,2,4,1,2,0,0,1,2,0,1,2,0,0,1,2,0,0,0,0,0,0,50,0,50,50,50,50,50,50,50,50,0,50
"Chepe Mariscal","Morgan Charrière",2024-04-06,"USA","Featherweight",145,1992-10-27,67,"Elevation Fight Team","Machine Gun","Orthodox",69,"Decision - Split",3,"5:00",300,900,"UFC Fight Night: Allen vs. Curtis 2","W",1,0,0,0,1,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,9,17,27,74,14,19,121,199,71,137,0,1,2,6,10,5,5,1,0,1,8,0,0,0,9,10,0,0,0,0,0,0,0,0,0,90,0,50,60,100,79,53,45,60,12.5,51.8248175182482
"Chepe Mariscal","Jack Jenkins",2023-09-09,"USA","Featherweight",145,1992-10-27,67,"Elevation Fight Team","Machine Gun","Orthodox",69,"KO/TKO",2,"3:19",199,499,"UFC 293: Adesanya vs. Strickland","W",1,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,7,12,10,44,6,9,87,143,38,87,0,4,4,3,8,7,9,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,100,37,77,72,69,26,60,100,43.6781609195402
"Chepe Mariscal","Trevor Peek",2023-06-24,"USA","Featherweight",145,1992-10-27,67,"Elevation Fight Team","Machine Gun","Orthodox",69,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Emmett vs. Topuria","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,4,6,28,63,9,9,145,203,71,117,0,4,4,16,19,0,0,1,0,4,12,0,3,4,7,12,0,0,0,0,0,0,0,1,75,58,0,100,84,0,100,79,54,71,33.3,60.6837606837607
"Yana Santos","Karol Rosa",2023-07-01,"Russia","Women's Bantamweight",144,1989-11-11,66,"American Top Team","Foxy","Orthodox",68,"Decision - Split",3,"5:00",300,900,"UFC Fight Night: Strickland vs. Magomedov","L",0,0,0,0,1,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,22,27,8,46,33,40,151,213,95,156,0,20,20,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,52,0,82,89,29,70,0,60.8974358974359
"Yana Santos","Holly Holm",2023-03-25,"Russia","Women's Bantamweight",144,1989-11-11,66,"American Top Team","Foxy","Orthodox",68,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Vera vs. Sandhagen","L",0,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,3,3,3,20,9,14,120,185,21,46,0,5,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,100,67,89,14,64,0,45.6521739130435
"Yana Santos","Irene Aldana",2021-07-10,"Russia","Women's Bantamweight",144,1989-11-11,66,"American Top Team","Foxy","Orthodox",68,"KO/TKO",1,"4:35",275,275,"UFC 264: Poirier vs. McGregor 3","L",0,0,1,0,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,5,7,6,25,7,9,30,58,24,49,0,4,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,66,0,78,75,29,51,0,48.9795918367347
"Yana Santos","Ketlen Vieira",2021-02-20,"Russia","Women's Bantamweight",144,1989-11-11,66,"American Top Team","Foxy","Orthodox",68,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Blaydes vs. Lewis","W",1,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,1,2,1,3,6,6,215,247,47,60,0,18,21,0,0,3,3,0,0,0,0,0,11,12,6,12,1,1,0,0,0,0,0,0,91,50,100,85,0,100,100,86,47,87,0,78.3333333333333
"Yana Santos","Julija Stoliarenko",2020-08-08,"Russia","Women's Bantamweight",144,1989-11-11,66,"American Top Team","Foxy","Orthodox",68,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Lewis vs. Oleinik","W",1,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,4,4,4,15,0,0,209,254,43,57,0,15,15,13,16,1,1,0,0,2,2,0,1,1,3,3,2,2,2,0,1,0,1,1,100,100,100,100,81,100,100,100,59,82,50,75.4385964912281
"Yana Santos","Aspen Ladd",2019-12-07,"Russia","Women's Bantamweight",144,1989-11-11,66,"American Top Team","Foxy","Orthodox",68,"KO/TKO",3,"0:33",33,633,"UFC Fight Night: Overeem vs. Rozenstruik","L",0,0,1,0,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,3,3,9,33,9,12,92,129,47,81,0,25,28,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,89,25,0,75,90,26,71,0,58.0246913580247
"Yana Santos","Marion Reneau",2019-03-09,"Russia","Women's Bantamweight",144,1989-11-11,66,"American Top Team","Foxy","Orthodox",68,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Lewis vs. Dos Santos","W",1,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,10,20,34,134,34,43,113,239,98,223,0,17,20,1,2,1,1,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,100,85,50,100,80,68,25,47,100,43.9461883408072
"Yana Santos","Lina Lansberg",2018-10-06,"Russia","Women's Bantamweight",144,1989-11-11,66,"American Top Team","Foxy","Orthodox",68,"Decision - Unanimous",3,"5:00",300,900,"UFC 229: Khabib vs. McGregor","W",1,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,8,12,17,44,8,12,159,208,72,111,0,2,2,6,7,1,1,2,0,0,0,0,2,2,7,7,1,1,2,0,1,0,1,1,100,100,100,100,85,100,76,83,48,76,0,64.8648648648649
"Yana Santos","Cris Cyborg",2018-03-03,"Russia","Women's Bantamweight",144,1989-11-11,66,"American Top Team","Foxy","Orthodox",68,"KO/TKO",1,"3:25",205,205,"UFC 222: Cyborg vs. Kunitskaya","L",0,0,1,0,0,0,0,0,0,0,1,0,"Europe",0,0,1,0,0,0,1,5,1,3,1,1,17,24,5,11,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,100,0,100,20,50,70,0,45.4545454545455
"Chelsea Chandler","Josiane Nunes",2024-03-16,"USA","Women's Bantamweight",137,1990-11-23,68,"Cesar Gracie Jiu-Jitsu","Without-Nickname","Southpaw",68,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Tuivasa vs. Tybura","W",1,1,0,0,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,9,17,32,87,2,2,100,176,58,130,0,2,2,0,1,0,0,0,0,2,2,0,2,2,11,19,0,0,0,0,0,0,0,0,100,57,0,100,0,0,100,62,40,56,100,44.6153846153846
"Chelsea Chandler","Norma Dumont",2023-07-15,"USA","Women's Bantamweight",137,1990-11-23,68,"Cesar Gracie Jiu-Jitsu","Without-Nickname","Southpaw",68,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Holm vs. Bueno Silva","L",0,1,0,0,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,2,2,9,39,2,3,72,124,22,61,0,4,5,5,12,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,41,0,67,86,28,58,33.3,36.0655737704918
"Chelsea Chandler","Julija Stoliarenko",2022-10-01,"USA","Women's Bantamweight",137,1990-11-23,68,"Cesar Gracie Jiu-Jitsu","Without-Nickname","Southpaw",68,"KO/TKO",1,"4:15",255,255,"UFC Fight Night: Dern vs. Yan","W",1,0,1,0,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,4,6,13,37,0,0,47,81,38,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,27,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,67,53,58,0,54.2857142857143
"Allan Nascimento","Carlos Hernandez",2023-01-14,"Brazil","Flyweight",125,1991-09-11,68,"Chute Boxe","Puro Osso","Orthodox",69,"Submission",1,"3:16",196,196,"UFC Fight Night: Strickland vs. Imavov","W",1,0,0,1,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,2,3,2,5,2,3,9,14,6,11,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67,67,40,64,50,54.5454545454545
"Allan Nascimento","Jake Hadley",2022-05-14,"Brazil","Flyweight",125,1991-09-11,68,"Chute Boxe","Puro Osso","Orthodox",69,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Blachowicz vs. Rakic","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,4,12,2,11,4,4,36,69,19,52,0,1,1,0,1,0,0,3,0,2,4,0,3,3,5,20,0,0,0,0,0,0,0,0,100,25,0,100,0,0,100,50,22,52,50,36.5384615384615
"Allan Nascimento","Tagir Ulanbekov",2021-10-30,"Brazil","Flyweight",125,1991-09-11,68,"Chute Boxe","Puro Osso","Orthodox",69,"Decision - Split",3,"5:00",300,900,"UFC 267: Blachowicz vs. Teixeira","L",0,0,0,0,1,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,1,2,3,13,10,10,74,86,25,37,0,1,1,0,1,0,0,0,0,0,1,0,0,0,10,10,0,0,0,0,0,0,0,2,0,100,0,100,0,0,100,67,54,86,0,67.5675675675676
"Jafel Filho","Ode' Osbourne",2024-03-16,"Brazil","Flyweight",125,1993-05-05,67,"Nova Uniao","Pastor","Orthodox",68,"Submission",1,"4:27",267,267,"UFC Fight Night: Tuivasa vs. Tybura","W",1,0,0,1,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,2,2,0,3,1,2,43,66,21,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,18,28,0,0,0,0,0,0,0,2,0,64,0,0,0,0,50,100,58,65,100,60
"Jafel Filho","Daniel Barez",2023-07-22,"Brazil","Flyweight",125,1993-05-05,67,"Nova Uniao","Pastor","Orthodox",68,"Submission",1,"3:26",206,206,"UFC Fight Night: Aspinall vs. Tybura","W",1,0,0,1,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,8,9,11,40,2,5,23,62,21,54,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,89,28,37,25,38.8888888888889
"Jafel Filho","Muhammad Mokaev",2023-03-18,"Brazil","Flyweight",125,1993-05-05,67,"Nova Uniao","Pastor","Orthodox",68,"Submission",3,"4:32",272,872,"UFC 286: Edwards vs. Usman 3","L",0,0,0,1,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,2,2,1,22,6,12,54,87,9,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,50,100,4,62,0,24.3243243243243
"Toshiomi Kazama","Garrett Armfield",2023-08-26,"Japan","Bantamweight",135,1997-05-15,67,"Wajutsu Keishukai Tokyo","Without-Nickname","Orthodox",69,"KO/TKO",1,"4:16",256,256,"UFC Fight Night: Holloway vs. The Korean Zombie","L",0,0,1,0,0,0,0,0,0,0,1,0,"Asia",0,1,0,0,0,0,3,3,8,23,4,4,15,31,15,31,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,33,48,0,48.3870967741936
"Toshiomi Kazama","Rinya Nakamura",2023-02-04,"Japan","Bantamweight",135,1997-05-15,67,"Wajutsu Keishukai Tokyo","Without-Nickname","Orthodox",69,"KO/TKO",1,"0:33",33,33,"UFC Fight Night: Lewis vs. Spivac","L",0,0,1,0,0,0,0,0,0,0,1,0,"Asia",0,1,0,0,0,0,0,0,4,10,0,0,4,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,40
"Charalampos Grigoriou","Chad Anheliger",2024-03-16,"Cyprus","Bantamweight",136,1992-03-31,67,"Serra-Longo Fight Team","Ferocious","Orthodox",67,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Tuivasa vs. Tybura","L",0,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,2,7,16,52,3,5,26,70,21,65,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,29,30,37,80,32.3076923076923
"Jonny Parsons","Danny Roberts",2023-07-22,"USA","Welterweight",171,1991-09-06,69,"Syndicate MMA","The Sluggernaut","Orthodox",69,"KO/TKO",2,"4:57",297,597,"UFC Fight Night: Aspinall vs. Tybura","W",1,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,11,17,31,74,9,10,69,133,63,124,2,0,1,7,14,0,0,0,0,0,0,0,1,1,4,7,0,0,0,0,0,0,0,0,100,57,0,0,50,0,90,63,44,51,0,50.8064516129032
"Yusaku Kinoshita","Billy Ray Goff",2023-08-26,"Japan","Welterweight",170,2000-08-21,72,"Kill Cliff FC","N/A","Southpaw",71,"KO/TKO",1,"3:49",229,229,"UFC Fight Night: Holloway vs. The Korean Zombie","L",0,0,1,0,0,0,0,0,0,1,0,0,"Asia",0,1,0,0,0,0,2,5,15,47,0,0,17,53,17,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,31,32,0,32.0754716981132
"Yusaku Kinoshita","Adam Fugitt",2023-02-04,"Japan","Welterweight",170,2000-08-21,72,"Kill Cliff FC","N/A","Southpaw",71,"KO/TKO",1,"4:36",276,276,"UFC Fight Night: Lewis vs. Spivac","L",0,0,1,0,0,0,0,0,0,1,0,0,"Asia",0,1,0,0,0,0,1,1,6,20,3,3,11,25,10,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,30,44,0,41.6666666666667
"Danny Barlow","Josh Quinlan",2024-02-17,"USA","Welterweight",171,1995-08-02,74,"Law School MMA","LEFTHAND2GOD","Southpaw",79,"KO/TKO",3,"1:18",78,678,"UFC 298: Volkanovski vs. Topuria","W",1,0,1,0,0,0,0,0,0,1,0,0,"North America",0,0,0,0,1,0,13,18,70,151,5,6,96,186,95,185,1,0,0,1,2,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,75,0,0,50,0,83,72,48,51,0,51.3513513513513
"Karol Rosa","Irene Aldana",2023-12-16,"Brazil","Women's Bantamweight",135,1994-12-30,65,"Parana Vale Tudo","Without-Nickname","Orthodox",67,"Decision - Unanimous",3,"5:00",300,900,"UFC 296: Edwards vs. Covington","L",0,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,6,11,103,236,95,102,204,350,204,350,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,55,44,58,0,58.2857142857143
"Karol Rosa","Yana Santos",2023-07-01,"Brazil","Women's Bantamweight",135,1994-12-30,65,"Parana Vale Tudo","Without-Nickname","Orthodox",67,"Decision - Split",3,"5:00",300,900,"UFC Fight Night: Strickland vs. Magomedov","W",1,0,0,0,1,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,6,8,32,84,10,14,117,181,66,130,0,9,10,3,4,0,0,0,0,1,1,0,3,3,3,7,0,0,0,0,0,0,0,0,100,42,0,90,75,0,71,86,40,64,100,50.7692307692308
"Karol Rosa","Norma Dumont",2023-04-22,"Brazil","Women's Bantamweight",135,1994-12-30,65,"Parana Vale Tudo","Without-Nickname","Orthodox",67,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Pavlovich vs. Blaydes","L",0,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,2,5,14,36,4,12,144,194,33,68,1,6,6,5,7,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,71,100,43,73,44,74,0,48.5294117647059
"Karol Rosa","Lina Lansberg",2022-10-22,"Brazil","Women's Bantamweight",135,1994-12-30,65,"Parana Vale Tudo","Without-Nickname","Orthodox",67,"Decision - Majority",3,"5:00",300,900,"UFC 280: Oliveira vs. Makhachev","W",1,0,0,0,0,0,0,1,0,0,1,0,"South America",0,0,0,1,0,0,1,3,20,31,3,4,160,190,54,74,0,11,12,4,8,0,0,0,0,3,6,0,1,1,7,7,7,8,0,0,0,0,0,0,100,100,87,91,50,0,83,81,67,84,50,72.972972972973
"Karol Rosa","Sara McMann",2022-03-26,"Brazil","Women's Bantamweight",135,1994-12-30,65,"Parana Vale Tudo","Without-Nickname","Orthodox",67,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Blaydes vs. Daukaus","L",0,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,1,1,10,22,2,2,92,120,26,43,0,0,0,7,7,0,0,1,0,1,2,0,3,3,3,7,0,1,0,0,0,0,0,0,100,42,0,0,100,0,67,100,56,76,50,60.4651162790698
"Karol Rosa","Bethe Correia",2021-10-02,"Brazil","Women's Bantamweight",135,1994-12-30,65,"Parana Vale Tudo","Without-Nickname","Orthodox",67,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Santos vs. Walker","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,24,24,58,126,20,22,145,219,125,199,0,11,11,11,15,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,100,73,0,91,100,49,66,0,62.8140703517588
"Karol Rosa","Joselyne Edwards",2021-02-06,"Brazil","Women's Bantamweight",135,1994-12-30,65,"Parana Vale Tudo","Without-Nickname","Orthodox",67,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Overeem vs. Volkov","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,3,3,11,27,13,16,135,175,57,84,0,6,7,3,4,2,3,0,0,4,6,2,0,0,19,24,0,0,0,2,0,0,0,0,0,79,0,85,75,66,79,90,60,77,67,67.8571428571429
"Karol Rosa","Vanessa Melo",2020-07-11,"Brazil","Women's Bantamweight",135,1994-12-30,65,"Parana Vale Tudo","Without-Nickname","Orthodox",67,"Decision - Unanimous",3,"5:00",300,900,"UFC 251: Usman vs. Masvidal","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,10,15,50,131,27,32,177,289,120,228,0,1,1,0,0,0,0,0,0,2,4,0,0,0,32,49,0,0,1,0,0,0,0,0,0,65,0,100,0,0,84,69,46,61,50,52.6315789473684
"Karol Rosa","Lara Procopio",2019-08-31,"Brazil","Women's Bantamweight",135,1994-12-30,65,"Parana Vale Tudo","Without-Nickname","Orthodox",67,"Decision - Split",3,"5:00",300,900,"UFC Fight Night: Andrade vs. Zhang","W",1,0,0,0,1,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,5,9,106,260,48,64,177,358,171,351,1,6,7,1,4,0,0,0,0,0,0,0,0,0,1,2,4,5,0,0,0,0,0,0,0,50,80,85,25,0,75,69,41,49,0,48.7179487179487
"Pannie Kianzad","Macy Chiasson",2024-03-16,"Sweden","Women's Bantamweight",136,1991-12-08,67,"Arte Suave Copenhagen","Banzai","Orthodox",66,"Submission",1,"3:54",234,234,"UFC Fight Night: Tuivasa vs. Tybura","L",0,0,0,1,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,0,0,1,3,1,1,29,35,2,6,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,75,20,82,50,33.3333333333333
"Pannie Kianzad","Ketlen Vieira",2023-07-22,"Sweden","Women's Bantamweight",136,1991-12-08,67,"Arte Suave Copenhagen","Banzai","Orthodox",66,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Aspinall vs. Tybura","L",0,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,2,3,6,25,2,2,92,144,22,51,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11,20,0,0,0,0,0,0,0,0,100,55,0,0,0,0,100,75,38,63,0,43.1372549019608
"Pannie Kianzad","Lina Lansberg",2022-04-16,"Sweden","Women's Bantamweight",136,1991-12-08,67,"Arte Suave Copenhagen","Banzai","Orthodox",66,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Luque vs. Muhammad 2","W",1,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,3,3,53,131,3,3,109,210,78,160,0,13,14,6,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,66,0,100,94,42,51,100,48.75
"Pannie Kianzad","Raquel Pennington",2021-09-18,"Sweden","Women's Bantamweight",136,1991-12-08,67,"Arte Suave Copenhagen","Banzai","Orthodox",66,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Smith vs. Spann","L",0,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,2,2,11,47,0,1,85,144,50,98,0,18,23,15,21,4,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,71,100,80,80,38,59,50,51.0204081632653
"Pannie Kianzad","Alexis Davis",2021-06-12,"Sweden","Women's Bantamweight",136,1991-12-08,67,"Arte Suave Copenhagen","Banzai","Orthodox",66,"Decision - Unanimous",3,"5:00",300,900,"UFC 263: Adesanya vs. Vettori 2","W",1,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,23,36,98,209,1,1,124,249,124,249,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,100,0,100,63,47,49,0,49.7991967871486
"Pannie Kianzad","Sijara Eubanks",2020-12-19,"Sweden","Women's Bantamweight",136,1991-12-08,67,"Arte Suave Copenhagen","Banzai","Orthodox",66,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Thompson vs. Neal","W",1,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,9,12,43,89,13,13,132,187,92,143,0,13,13,13,15,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,100,86,0,100,88,54,70,0,64.3356643356643
"Pannie Kianzad","Bethe Correia",2020-07-25,"Sweden","Women's Bantamweight",136,1991-12-08,67,"Arte Suave Copenhagen","Banzai","Orthodox",66,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Whittaker vs. Till","W",1,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,5,7,75,167,17,17,106,205,103,199,0,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,100,0,100,71,45,51,0,51.7587939698493
"Pannie Kianzad","Jessica-Rose Clark",2019-11-09,"Sweden","Women's Bantamweight",136,1991-12-08,67,"Arte Suave Copenhagen","Banzai","Orthodox",66,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Zabit vs. Kattar","W",1,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,12,27,68,188,13,14,103,243,98,238,0,2,3,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,50,0,93,47,37,42,0,41.1764705882353
"Pannie Kianzad","Julia Avila",2019-07-06,"Sweden","Women's Bantamweight",136,1991-12-08,67,"Arte Suave Copenhagen","Banzai","Orthodox",66,"Decision - Unanimous",3,"5:00",300,900,"UFC 239: Jones vs. Santos","L",0,1,0,0,0,0,0,0,0,0,1,0,"Europe",0,0,0,0,0,0,0,2,21,63,4,4,39,95,33,83,0,2,3,5,10,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,66,50,0,100,50,36,41,50,39.7590361445783
"Jhonata Diniz","Austen Lane",2024-04-27,"Brazil","Heavyweight",255,1991-06-23,76,"Santa Fe Team","Without-Nickname","Orthodox",79,"KO/TKO",2,"2:12",132,432,"UFC Fight Night: Nicolau vs. Perez","W",1,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,3,3,12,21,1,1,31,45,20,33,1,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,42,0,100,100,54,68,0,60.6060606060606
"Karl Williams","Justin Tafa",2024-03-23,"USA","Heavyweight",246,1990-01-06,75,"American Top Team Atlanta","Without-Nickname","Orthodox",79,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Ribas vs. Namajunas","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,5,5,13,23,1,1,123,176,40,61,0,0,0,0,1,3,3,0,0,7,12,0,2,2,13,23,3,3,0,0,0,0,0,1,100,56,100,0,0,100,100,100,55,69,58,65.5737704918033
"Karl Williams","Chase Sherman",2023-05-13,"USA","Heavyweight",246,1990-01-06,75,"American Top Team Atlanta","Without-Nickname","Orthodox",79,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Rozenstruik vs. Almeida","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,5,5,49,142,11,12,85,191,70,165,0,0,0,2,3,0,0,0,0,1,10,0,1,1,2,2,0,0,0,0,0,0,0,0,100,100,0,0,66,0,92,100,36,44,10,42.4242424242424
"Karl Williams","Lukasz Brzeski",2023-03-11,"USA","Heavyweight",246,1990-01-06,75,"American Top Team Atlanta","Without-Nickname","Orthodox",79,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Yan vs. Dvalishvili","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,3,4,16,27,3,3,120,168,38,58,1,0,0,2,5,0,0,0,0,8,13,0,1,1,13,18,0,0,0,0,0,0,0,0,100,72,0,0,40,0,100,80,62,71,62,65.5172413793103
